"","Date","County","Count","pop","case_percapita"
"199",2016-01-02,"HALE",0,14828,0
"201",2016-01-02,"HENRY",0,17072,0
"203",2016-01-02,"HOUSTON",0,104218,0
"205",2016-01-02,"JACKSON",0,51988,0
"207",2016-01-02,"JEFFERSON",0,660343,0
"209",2016-01-02,"LAMAR",0,13928,0
"211",2016-01-02,"LAUDERDALE",0,92425,0
"213",2016-01-02,"LAWRENCE",0,33227,0
"215",2016-01-02,"LEE",0,159168,0
"217",2016-01-02,"LIMESTONE",0,92847,0
"219",2016-01-02,"LOWNDES",0,10248,0
"221",2016-01-02,"MACON",0,19060,0
"223",2016-01-02,"MADISON",1,356729,2.80324840425085e-06
"225",2016-01-02,"MARENGO",0,19525,0
"227",2016-01-02,"MARION",0,29960,0
"229",2016-01-02,"MARSHALL",0,95113,0
"231",2016-01-02,"MOBILE",0,414945,0
"233",2016-01-02,"MONROE",0,21548,0
"235",2016-01-02,"MONTGOMERY",0,227170,0
"237",2016-01-02,"MORGAN",0,119006,0
"239",2016-01-02,"PERRY",0,9532,0
"241",2016-01-02,"PICKENS",0,20325,0
"243",2016-01-02,"PIKE",0,33464,0
"245",2016-01-02,"RANDOLPH",0,22504,0
"247",2016-01-02,"RUSSELL",0,58185,0
"249",2016-01-02,"SHELBY",0,211282,0
"251",2016-01-02,"SAINT CLAIR",0,87306,0
"253",2016-01-02,"SUMTER",0,12967,0
"255",2016-01-02,"TALLADEGA",0,80552,0
"257",2016-01-02,"TALLAPOOSA",0,40586,0
"259",2016-01-02,"TUSCALOOSA",1,206464,4.84345939243645e-06
"261",2016-01-02,"WALKER",0,64533,0
"263",2016-01-02,"WASHINGTON",0,16621,0
"265",2016-01-02,"WILCOX",0,10844,0
"267",2016-01-02,"WINSTON",0,23907,0
"269",2016-01-03,"AUTAUGA",0,55243,0
"271",2016-01-03,"BALDWIN",0,207601,0
"273",2016-01-03,"BARBOUR",0,25806,0
"275",2016-01-03,"BIBB",0,22586,0
"277",2016-01-03,"BLOUNT",0,57494,0
"279",2016-01-03,"BULLOCK",0,10389,0
"281",2016-01-03,"BUTLER",0,20012,0
"283",2016-01-03,"CALHOUN",1,114973,8.69769424125664e-06
"285",2016-01-03,"CHAMBERS",0,33745,0
"287",2016-01-03,"CHEROKEE",0,25768,0
"289",2016-01-03,"CHILTON",0,43866,0
"291",2016-01-03,"CHOCTAW",0,13045,0
"293",2016-01-03,"CLARKE",0,24340,0
"295",2016-01-03,"CLAY",0,13393,0
"297",2016-01-03,"CLEBURNE",0,14848,0
"299",2016-01-03,"COFFEE",0,51202,0
"301",2016-01-03,"COLBERT",0,54497,0
"303",2016-01-03,"CONECUH",0,12500,0
"305",2016-01-03,"COOSA",0,10819,0
"307",2016-01-03,"COVINGTON",0,37382,0
"309",2016-01-03,"CRENSHAW",0,13916,0
"311",2016-01-03,"CULLMAN",0,82450,0
"313",2016-01-03,"DALE",0,49362,0
"315",2016-01-03,"DALLAS",0,40080,0
"317",2016-01-03,"DE KALB",0,71104,0
"319",2016-01-03,"ELMORE",0,81204,0
"321",2016-01-03,"ESCAMBIA",0,37475,0
"323",2016-01-03,"ETOWAH",0,102855,0
"325",2016-01-03,"FAYETTE",0,16563,0
"327",2016-01-03,"FRANKLIN",0,31611,0
"329",2016-01-03,"GENEVA",0,26494,0
"331",2016-01-03,"GREENE",0,8482,0
"333",2016-01-03,"HALE",0,14828,0
"335",2016-01-03,"HENRY",0,17072,0
"337",2016-01-03,"HOUSTON",0,104218,0
"339",2016-01-03,"JACKSON",0,51988,0
"341",2016-01-03,"JEFFERSON",0,660343,0
"343",2016-01-03,"LAMAR",0,13928,0
"345",2016-01-03,"LAUDERDALE",0,92425,0
"347",2016-01-03,"LAWRENCE",0,33227,0
"349",2016-01-03,"LEE",0,159168,0
"351",2016-01-03,"LIMESTONE",0,92847,0
"353",2016-01-03,"LOWNDES",0,10248,0
"355",2016-01-03,"MACON",0,19060,0
"357",2016-01-03,"MADISON",0,356729,0
"359",2016-01-03,"MARENGO",0,19525,0
"361",2016-01-03,"MARION",0,29960,0
"363",2016-01-03,"MARSHALL",0,95113,0
"365",2016-01-03,"MOBILE",0,414945,0
"367",2016-01-03,"MONROE",0,21548,0
"369",2016-01-03,"MONTGOMERY",0,227170,0
"371",2016-01-03,"MORGAN",0,119006,0
"373",2016-01-03,"PERRY",0,9532,0
"375",2016-01-03,"PICKENS",0,20325,0
"377",2016-01-03,"PIKE",0,33464,0
"379",2016-01-03,"RANDOLPH",0,22504,0
"381",2016-01-03,"RUSSELL",0,58185,0
"383",2016-01-03,"SHELBY",0,211282,0
"385",2016-01-03,"SAINT CLAIR",0,87306,0
"387",2016-01-03,"SUMTER",0,12967,0
"389",2016-01-03,"TALLADEGA",1,80552,1.24143410467772e-05
"391",2016-01-03,"TALLAPOOSA",0,40586,0
"393",2016-01-03,"TUSCALOOSA",0,206464,0
"395",2016-01-03,"WALKER",0,64533,0
"397",2016-01-03,"WASHINGTON",0,16621,0
"399",2016-01-03,"WILCOX",0,10844,0
"401",2016-01-03,"WINSTON",0,23907,0
"403",2016-01-04,"AUTAUGA",0,55243,0
"405",2016-01-04,"BALDWIN",0,207601,0
"407",2016-01-04,"BARBOUR",0,25806,0
"409",2016-01-04,"BIBB",0,22586,0
"411",2016-01-04,"BLOUNT",0,57494,0
"413",2016-01-04,"BULLOCK",0,10389,0
"415",2016-01-04,"BUTLER",0,20012,0
"417",2016-01-04,"CALHOUN",0,114973,0
"419",2016-01-04,"CHAMBERS",0,33745,0
"421",2016-01-04,"CHEROKEE",0,25768,0
"423",2016-01-04,"CHILTON",0,43866,0
"425",2016-01-04,"CHOCTAW",0,13045,0
"427",2016-01-04,"CLARKE",0,24340,0
"429",2016-01-04,"CLAY",0,13393,0
"431",2016-01-04,"CLEBURNE",0,14848,0
"433",2016-01-04,"COFFEE",0,51202,0
"435",2016-01-04,"COLBERT",0,54497,0
"437",2016-01-04,"CONECUH",0,12500,0
"439",2016-01-04,"COOSA",0,10819,0
"441",2016-01-04,"COVINGTON",0,37382,0
"443",2016-01-04,"CRENSHAW",0,13916,0
"445",2016-01-04,"CULLMAN",0,82450,0
"447",2016-01-04,"DALE",0,49362,0
"449",2016-01-04,"DALLAS",0,40080,0
"451",2016-01-04,"DE KALB",0,71104,0
"453",2016-01-04,"ELMORE",0,81204,0
"455",2016-01-04,"ESCAMBIA",0,37475,0
"457",2016-01-04,"ETOWAH",0,102855,0
"459",2016-01-04,"FAYETTE",0,16563,0
"461",2016-01-04,"FRANKLIN",0,31611,0
"463",2016-01-04,"GENEVA",0,26494,0
"465",2016-01-04,"GREENE",0,8482,0
"467",2016-01-04,"HALE",0,14828,0
"469",2016-01-04,"HENRY",0,17072,0
"471",2016-01-04,"HOUSTON",0,104218,0
"473",2016-01-04,"JACKSON",0,51988,0
"475",2016-01-04,"JEFFERSON",1,660343,1.51436450450751e-06
"477",2016-01-04,"LAMAR",0,13928,0
"479",2016-01-04,"LAUDERDALE",0,92425,0
"481",2016-01-04,"LAWRENCE",0,33227,0
"483",2016-01-04,"LEE",0,159168,0
"485",2016-01-04,"LIMESTONE",2,92847,2.15408144581947e-05
"487",2016-01-04,"LOWNDES",0,10248,0
"489",2016-01-04,"MACON",0,19060,0
"491",2016-01-04,"MADISON",4,356729,1.12129936170034e-05
"493",2016-01-04,"MARENGO",0,19525,0
"495",2016-01-04,"MARION",0,29960,0
"497",2016-01-04,"MARSHALL",0,95113,0
"499",2016-01-04,"MOBILE",0,414945,0
"501",2016-01-04,"MONROE",0,21548,0
"503",2016-01-04,"MONTGOMERY",0,227170,0
"505",2016-01-04,"MORGAN",0,119006,0
"507",2016-01-04,"PERRY",0,9532,0
"509",2016-01-04,"PICKENS",0,20325,0
"511",2016-01-04,"PIKE",0,33464,0
"513",2016-01-04,"RANDOLPH",0,22504,0
"515",2016-01-04,"RUSSELL",0,58185,0
"517",2016-01-04,"SHELBY",0,211282,0
"519",2016-01-04,"SAINT CLAIR",0,87306,0
"521",2016-01-04,"SUMTER",0,12967,0
"523",2016-01-04,"TALLADEGA",0,80552,0
"525",2016-01-04,"TALLAPOOSA",0,40586,0
"527",2016-01-04,"TUSCALOOSA",1,206464,4.84345939243645e-06
"529",2016-01-04,"WALKER",0,64533,0
"531",2016-01-04,"WASHINGTON",0,16621,0
"533",2016-01-04,"WILCOX",0,10844,0
"535",2016-01-04,"WINSTON",0,23907,0
"537",2016-01-05,"AUTAUGA",0,55243,0
"539",2016-01-05,"BALDWIN",0,207601,0
"541",2016-01-05,"BARBOUR",0,25806,0
"543",2016-01-05,"BIBB",0,22586,0
"545",2016-01-05,"BLOUNT",0,57494,0
"547",2016-01-05,"BULLOCK",0,10389,0
"549",2016-01-05,"BUTLER",0,20012,0
"551",2016-01-05,"CALHOUN",0,114973,0
"553",2016-01-05,"CHAMBERS",0,33745,0
"555",2016-01-05,"CHEROKEE",0,25768,0
"557",2016-01-05,"CHILTON",0,43866,0
"559",2016-01-05,"CHOCTAW",0,13045,0
"561",2016-01-05,"CLARKE",0,24340,0
"563",2016-01-05,"CLAY",0,13393,0
"565",2016-01-05,"CLEBURNE",0,14848,0
"567",2016-01-05,"COFFEE",0,51202,0
"569",2016-01-05,"COLBERT",1,54497,1.83496339248032e-05
"571",2016-01-05,"CONECUH",0,12500,0
"573",2016-01-05,"COOSA",0,10819,0
"575",2016-01-05,"COVINGTON",0,37382,0
"577",2016-01-05,"CRENSHAW",0,13916,0
"579",2016-01-05,"CULLMAN",0,82450,0
"581",2016-01-05,"DALE",0,49362,0
"583",2016-01-05,"DALLAS",0,40080,0
"585",2016-01-05,"DE KALB",0,71104,0
"587",2016-01-05,"ELMORE",0,81204,0
"589",2016-01-05,"ESCAMBIA",0,37475,0
"591",2016-01-05,"ETOWAH",0,102855,0
"593",2016-01-05,"FAYETTE",0,16563,0
"595",2016-01-05,"FRANKLIN",1,31611,3.16345575907121e-05
"597",2016-01-05,"GENEVA",0,26494,0
"599",2016-01-05,"GREENE",0,8482,0
"601",2016-01-05,"HALE",0,14828,0
"603",2016-01-05,"HENRY",0,17072,0
"605",2016-01-05,"HOUSTON",0,104218,0
"607",2016-01-05,"JACKSON",0,51988,0
"609",2016-01-05,"JEFFERSON",0,660343,0
"611",2016-01-05,"LAMAR",0,13928,0
"613",2016-01-05,"LAUDERDALE",0,92425,0
"615",2016-01-05,"LAWRENCE",1,33227,3.00960062599693e-05
"617",2016-01-05,"LEE",0,159168,0
"619",2016-01-05,"LIMESTONE",1,92847,1.07704072290973e-05
"621",2016-01-05,"LOWNDES",0,10248,0
"623",2016-01-05,"MACON",0,19060,0
"625",2016-01-05,"MADISON",1,356729,2.80324840425085e-06
"627",2016-01-05,"MARENGO",0,19525,0
"629",2016-01-05,"MARION",0,29960,0
"631",2016-01-05,"MARSHALL",0,95113,0
"633",2016-01-05,"MOBILE",0,414945,0
"635",2016-01-05,"MONROE",0,21548,0
"637",2016-01-05,"MONTGOMERY",0,227170,0
"639",2016-01-05,"MORGAN",0,119006,0
"641",2016-01-05,"PERRY",0,9532,0
"643",2016-01-05,"PICKENS",0,20325,0
"645",2016-01-05,"PIKE",0,33464,0
"647",2016-01-05,"RANDOLPH",0,22504,0
"649",2016-01-05,"RUSSELL",0,58185,0
"651",2016-01-05,"SHELBY",0,211282,0
"653",2016-01-05,"SAINT CLAIR",0,87306,0
"655",2016-01-05,"SUMTER",0,12967,0
"657",2016-01-05,"TALLADEGA",0,80552,0
"659",2016-01-05,"TALLAPOOSA",0,40586,0
"661",2016-01-05,"TUSCALOOSA",0,206464,0
"663",2016-01-05,"WALKER",0,64533,0
"665",2016-01-05,"WASHINGTON",0,16621,0
"667",2016-01-05,"WILCOX",0,10844,0
"669",2016-01-05,"WINSTON",0,23907,0
"671",2016-01-06,"AUTAUGA",0,55243,0
"673",2016-01-06,"BALDWIN",0,207601,0
"675",2016-01-06,"BARBOUR",0,25806,0
"677",2016-01-06,"BIBB",0,22586,0
"679",2016-01-06,"BLOUNT",0,57494,0
"681",2016-01-06,"BULLOCK",0,10389,0
"683",2016-01-06,"BUTLER",0,20012,0
"685",2016-01-06,"CALHOUN",0,114973,0
"687",2016-01-06,"CHAMBERS",0,33745,0
"689",2016-01-06,"CHEROKEE",0,25768,0
"691",2016-01-06,"CHILTON",0,43866,0
"693",2016-01-06,"CHOCTAW",0,13045,0
"695",2016-01-06,"CLARKE",0,24340,0
"697",2016-01-06,"CLAY",0,13393,0
"699",2016-01-06,"CLEBURNE",0,14848,0
"701",2016-01-06,"COFFEE",0,51202,0
"703",2016-01-06,"COLBERT",0,54497,0
"705",2016-01-06,"CONECUH",0,12500,0
"707",2016-01-06,"COOSA",0,10819,0
"709",2016-01-06,"COVINGTON",0,37382,0
"711",2016-01-06,"CRENSHAW",0,13916,0
"713",2016-01-06,"CULLMAN",0,82450,0
"715",2016-01-06,"DALE",0,49362,0
"717",2016-01-06,"DALLAS",0,40080,0
"719",2016-01-06,"DE KALB",0,71104,0
"721",2016-01-06,"ELMORE",0,81204,0
"723",2016-01-06,"ESCAMBIA",0,37475,0
"725",2016-01-06,"ETOWAH",0,102855,0
"727",2016-01-06,"FAYETTE",0,16563,0
"729",2016-01-06,"FRANKLIN",0,31611,0
"731",2016-01-06,"GENEVA",0,26494,0
"733",2016-01-06,"GREENE",0,8482,0
"735",2016-01-06,"HALE",0,14828,0
"737",2016-01-06,"HENRY",0,17072,0
"739",2016-01-06,"HOUSTON",0,104218,0
"741",2016-01-06,"JACKSON",0,51988,0
"743",2016-01-06,"JEFFERSON",0,660343,0
"745",2016-01-06,"LAMAR",0,13928,0
"747",2016-01-06,"LAUDERDALE",0,92425,0
"749",2016-01-06,"LAWRENCE",0,33227,0
"751",2016-01-06,"LEE",0,159168,0
"753",2016-01-06,"LIMESTONE",0,92847,0
"755",2016-01-06,"LOWNDES",0,10248,0
"757",2016-01-06,"MACON",0,19060,0
"759",2016-01-06,"MADISON",0,356729,0
"761",2016-01-06,"MARENGO",0,19525,0
"763",2016-01-06,"MARION",0,29960,0
"765",2016-01-06,"MARSHALL",0,95113,0
"767",2016-01-06,"MOBILE",0,414945,0
"769",2016-01-06,"MONROE",0,21548,0
"771",2016-01-06,"MONTGOMERY",0,227170,0
"773",2016-01-06,"MORGAN",0,119006,0
"775",2016-01-06,"PERRY",0,9532,0
"777",2016-01-06,"PICKENS",0,20325,0
"779",2016-01-06,"PIKE",0,33464,0
"781",2016-01-06,"RANDOLPH",0,22504,0
"783",2016-01-06,"RUSSELL",0,58185,0
"785",2016-01-06,"SHELBY",1,211282,4.73301085752691e-06
"787",2016-01-06,"SAINT CLAIR",0,87306,0
"789",2016-01-06,"SUMTER",0,12967,0
"791",2016-01-06,"TALLADEGA",0,80552,0
"793",2016-01-06,"TALLAPOOSA",0,40586,0
"795",2016-01-06,"TUSCALOOSA",0,206464,0
"797",2016-01-06,"WALKER",0,64533,0
"799",2016-01-06,"WASHINGTON",0,16621,0
"801",2016-01-06,"WILCOX",0,10844,0
"803",2016-01-06,"WINSTON",0,23907,0
"805",2016-01-07,"AUTAUGA",0,55243,0
"807",2016-01-07,"BALDWIN",0,207601,0
"809",2016-01-07,"BARBOUR",0,25806,0
"811",2016-01-07,"BIBB",1,22586,4.42752147347915e-05
"813",2016-01-07,"BLOUNT",0,57494,0
"815",2016-01-07,"BULLOCK",0,10389,0
"817",2016-01-07,"BUTLER",1,20012,4.99700179892065e-05
"819",2016-01-07,"CALHOUN",0,114973,0
"821",2016-01-07,"CHAMBERS",0,33745,0
"823",2016-01-07,"CHEROKEE",0,25768,0
"825",2016-01-07,"CHILTON",0,43866,0
"827",2016-01-07,"CHOCTAW",0,13045,0
"829",2016-01-07,"CLARKE",0,24340,0
"831",2016-01-07,"CLAY",0,13393,0
"833",2016-01-07,"CLEBURNE",0,14848,0
"835",2016-01-07,"COFFEE",0,51202,0
"837",2016-01-07,"COLBERT",0,54497,0
"839",2016-01-07,"CONECUH",1,12500,8e-05
"841",2016-01-07,"COOSA",0,10819,0
"843",2016-01-07,"COVINGTON",1,37382,2.67508426515435e-05
"845",2016-01-07,"CRENSHAW",0,13916,0
"847",2016-01-07,"CULLMAN",0,82450,0
"849",2016-01-07,"DALE",0,49362,0
"851",2016-01-07,"DALLAS",0,40080,0
"853",2016-01-07,"DE KALB",0,71104,0
"855",2016-01-07,"ELMORE",0,81204,0
"857",2016-01-07,"ESCAMBIA",0,37475,0
"859",2016-01-07,"ETOWAH",0,102855,0
"861",2016-01-07,"FAYETTE",0,16563,0
"863",2016-01-07,"FRANKLIN",0,31611,0
"865",2016-01-07,"GENEVA",0,26494,0
"867",2016-01-07,"GREENE",0,8482,0
"869",2016-01-07,"HALE",0,14828,0
"871",2016-01-07,"HENRY",0,17072,0
"873",2016-01-07,"HOUSTON",0,104218,0
"875",2016-01-07,"JACKSON",0,51988,0
"877",2016-01-07,"JEFFERSON",1,660343,1.51436450450751e-06
"879",2016-01-07,"LAMAR",0,13928,0
"881",2016-01-07,"LAUDERDALE",0,92425,0
"883",2016-01-07,"LAWRENCE",0,33227,0
"885",2016-01-07,"LEE",0,159168,0
"887",2016-01-07,"LIMESTONE",0,92847,0
"889",2016-01-07,"LOWNDES",0,10248,0
"891",2016-01-07,"MACON",0,19060,0
"893",2016-01-07,"MADISON",0,356729,0
"895",2016-01-07,"MARENGO",0,19525,0
"897",2016-01-07,"MARION",0,29960,0
"899",2016-01-07,"MARSHALL",0,95113,0
"901",2016-01-07,"MOBILE",0,414945,0
"903",2016-01-07,"MONROE",0,21548,0
"905",2016-01-07,"MONTGOMERY",1,227170,4.4019896993441e-06
"907",2016-01-07,"MORGAN",0,119006,0
"909",2016-01-07,"PERRY",0,9532,0
"911",2016-01-07,"PICKENS",0,20325,0
"913",2016-01-07,"PIKE",0,33464,0
"915",2016-01-07,"RANDOLPH",0,22504,0
"917",2016-01-07,"RUSSELL",0,58185,0
"919",2016-01-07,"SHELBY",1,211282,4.73301085752691e-06
"921",2016-01-07,"SAINT CLAIR",0,87306,0
"923",2016-01-07,"SUMTER",0,12967,0
"925",2016-01-07,"TALLADEGA",0,80552,0
"927",2016-01-07,"TALLAPOOSA",0,40586,0
"929",2016-01-07,"TUSCALOOSA",0,206464,0
"931",2016-01-07,"WALKER",0,64533,0
"933",2016-01-07,"WASHINGTON",0,16621,0
"935",2016-01-07,"WILCOX",0,10844,0
"937",2016-01-07,"WINSTON",0,23907,0
"939",2016-01-08,"AUTAUGA",0,55243,0
"941",2016-01-08,"BALDWIN",0,207601,0
"943",2016-01-08,"BARBOUR",0,25806,0
"945",2016-01-08,"BIBB",0,22586,0
"947",2016-01-08,"BLOUNT",0,57494,0
"949",2016-01-08,"BULLOCK",0,10389,0
"951",2016-01-08,"BUTLER",0,20012,0
"953",2016-01-08,"CALHOUN",0,114973,0
"955",2016-01-08,"CHAMBERS",0,33745,0
"957",2016-01-08,"CHEROKEE",0,25768,0
"959",2016-01-08,"CHILTON",0,43866,0
"961",2016-01-08,"CHOCTAW",0,13045,0
"963",2016-01-08,"CLARKE",0,24340,0
"965",2016-01-08,"CLAY",0,13393,0
"967",2016-01-08,"CLEBURNE",0,14848,0
"969",2016-01-08,"COFFEE",0,51202,0
"971",2016-01-08,"COLBERT",0,54497,0
"973",2016-01-08,"CONECUH",0,12500,0
"975",2016-01-08,"COOSA",0,10819,0
"977",2016-01-08,"COVINGTON",0,37382,0
"979",2016-01-08,"CRENSHAW",0,13916,0
"981",2016-01-08,"CULLMAN",0,82450,0
"983",2016-01-08,"DALE",0,49362,0
"985",2016-01-08,"DALLAS",0,40080,0
"987",2016-01-08,"DE KALB",0,71104,0
"989",2016-01-08,"ELMORE",0,81204,0
"991",2016-01-08,"ESCAMBIA",0,37475,0
"993",2016-01-08,"ETOWAH",0,102855,0
"995",2016-01-08,"FAYETTE",0,16563,0
"997",2016-01-08,"FRANKLIN",0,31611,0
"999",2016-01-08,"GENEVA",0,26494,0
"1001",2016-01-08,"GREENE",0,8482,0
"1003",2016-01-08,"HALE",0,14828,0
"1005",2016-01-08,"HENRY",0,17072,0
"1007",2016-01-08,"HOUSTON",0,104218,0
"1009",2016-01-08,"JACKSON",0,51988,0
"1011",2016-01-08,"JEFFERSON",0,660343,0
"1013",2016-01-08,"LAMAR",0,13928,0
"1015",2016-01-08,"LAUDERDALE",0,92425,0
"1017",2016-01-08,"LAWRENCE",0,33227,0
"1019",2016-01-08,"LEE",0,159168,0
"1021",2016-01-08,"LIMESTONE",0,92847,0
"1023",2016-01-08,"LOWNDES",0,10248,0
"1025",2016-01-08,"MACON",0,19060,0
"1027",2016-01-08,"MADISON",0,356729,0
"1029",2016-01-08,"MARENGO",0,19525,0
"1031",2016-01-08,"MARION",0,29960,0
"1033",2016-01-08,"MARSHALL",0,95113,0
"1035",2016-01-08,"MOBILE",0,414945,0
"1037",2016-01-08,"MONROE",0,21548,0
"1039",2016-01-08,"MONTGOMERY",0,227170,0
"1041",2016-01-08,"MORGAN",0,119006,0
"1043",2016-01-08,"PERRY",0,9532,0
"1045",2016-01-08,"PICKENS",0,20325,0
"1047",2016-01-08,"PIKE",0,33464,0
"1049",2016-01-08,"RANDOLPH",0,22504,0
"1051",2016-01-08,"RUSSELL",0,58185,0
"1053",2016-01-08,"SHELBY",0,211282,0
"1055",2016-01-08,"SAINT CLAIR",0,87306,0
"1057",2016-01-08,"SUMTER",0,12967,0
"1059",2016-01-08,"TALLADEGA",0,80552,0
"1061",2016-01-08,"TALLAPOOSA",0,40586,0
"1063",2016-01-08,"TUSCALOOSA",0,206464,0
"1065",2016-01-08,"WALKER",1,64533,1.54959478096478e-05
"1067",2016-01-08,"WASHINGTON",0,16621,0
"1069",2016-01-08,"WILCOX",0,10844,0
"1071",2016-01-08,"WINSTON",0,23907,0
"1073",2016-01-09,"AUTAUGA",0,55243,0
"1075",2016-01-09,"BALDWIN",0,207601,0
"1077",2016-01-09,"BARBOUR",0,25806,0
"1079",2016-01-09,"BIBB",0,22586,0
"1081",2016-01-09,"BLOUNT",0,57494,0
"1083",2016-01-09,"BULLOCK",0,10389,0
"1085",2016-01-09,"BUTLER",0,20012,0
"1087",2016-01-09,"CALHOUN",0,114973,0
"1089",2016-01-09,"CHAMBERS",0,33745,0
"1091",2016-01-09,"CHEROKEE",0,25768,0
"1093",2016-01-09,"CHILTON",0,43866,0
"1095",2016-01-09,"CHOCTAW",0,13045,0
"1097",2016-01-09,"CLARKE",0,24340,0
"1099",2016-01-09,"CLAY",0,13393,0
"1101",2016-01-09,"CLEBURNE",0,14848,0
"1103",2016-01-09,"COFFEE",0,51202,0
"1105",2016-01-09,"COLBERT",0,54497,0
"1107",2016-01-09,"CONECUH",0,12500,0
"1109",2016-01-09,"COOSA",0,10819,0
"1111",2016-01-09,"COVINGTON",0,37382,0
"1113",2016-01-09,"CRENSHAW",0,13916,0
"1115",2016-01-09,"CULLMAN",0,82450,0
"1117",2016-01-09,"DALE",0,49362,0
"1119",2016-01-09,"DALLAS",0,40080,0
"1121",2016-01-09,"DE KALB",0,71104,0
"1123",2016-01-09,"ELMORE",0,81204,0
"1125",2016-01-09,"ESCAMBIA",0,37475,0
"1127",2016-01-09,"ETOWAH",0,102855,0
"1129",2016-01-09,"FAYETTE",0,16563,0
"1131",2016-01-09,"FRANKLIN",0,31611,0
"1133",2016-01-09,"GENEVA",0,26494,0
"1135",2016-01-09,"GREENE",0,8482,0
"1137",2016-01-09,"HALE",0,14828,0
"1139",2016-01-09,"HENRY",0,17072,0
"1141",2016-01-09,"HOUSTON",0,104218,0
"1143",2016-01-09,"JACKSON",0,51988,0
"1145",2016-01-09,"JEFFERSON",0,660343,0
"1147",2016-01-09,"LAMAR",0,13928,0
"1149",2016-01-09,"LAUDERDALE",0,92425,0
"1151",2016-01-09,"LAWRENCE",0,33227,0
"1153",2016-01-09,"LEE",0,159168,0
"1155",2016-01-09,"LIMESTONE",0,92847,0
"1157",2016-01-09,"LOWNDES",0,10248,0
"1159",2016-01-09,"MACON",0,19060,0
"1161",2016-01-09,"MADISON",1,356729,2.80324840425085e-06
"1163",2016-01-09,"MARENGO",0,19525,0
"1165",2016-01-09,"MARION",0,29960,0
"1167",2016-01-09,"MARSHALL",0,95113,0
"1169",2016-01-09,"MOBILE",0,414945,0
"1171",2016-01-09,"MONROE",0,21548,0
"1173",2016-01-09,"MONTGOMERY",0,227170,0
"1175",2016-01-09,"MORGAN",0,119006,0
"1177",2016-01-09,"PERRY",0,9532,0
"1179",2016-01-09,"PICKENS",0,20325,0
"1181",2016-01-09,"PIKE",0,33464,0
"1183",2016-01-09,"RANDOLPH",0,22504,0
"1185",2016-01-09,"RUSSELL",0,58185,0
"1187",2016-01-09,"SHELBY",1,211282,4.73301085752691e-06
"1189",2016-01-09,"SAINT CLAIR",0,87306,0
"1191",2016-01-09,"SUMTER",0,12967,0
"1193",2016-01-09,"TALLADEGA",0,80552,0
"1195",2016-01-09,"TALLAPOOSA",0,40586,0
"1197",2016-01-09,"TUSCALOOSA",0,206464,0
"1199",2016-01-09,"WALKER",0,64533,0
"1201",2016-01-09,"WASHINGTON",0,16621,0
"1203",2016-01-09,"WILCOX",0,10844,0
"1205",2016-01-09,"WINSTON",0,23907,0
"1207",2016-01-10,"AUTAUGA",0,55243,0
"1209",2016-01-10,"BALDWIN",0,207601,0
"1211",2016-01-10,"BARBOUR",0,25806,0
"1213",2016-01-10,"BIBB",0,22586,0
"1215",2016-01-10,"BLOUNT",0,57494,0
"1217",2016-01-10,"BULLOCK",0,10389,0
"1219",2016-01-10,"BUTLER",0,20012,0
"1221",2016-01-10,"CALHOUN",0,114973,0
"1223",2016-01-10,"CHAMBERS",0,33745,0
"1225",2016-01-10,"CHEROKEE",0,25768,0
"1227",2016-01-10,"CHILTON",0,43866,0
"1229",2016-01-10,"CHOCTAW",0,13045,0
"1231",2016-01-10,"CLARKE",0,24340,0
"1233",2016-01-10,"CLAY",0,13393,0
"1235",2016-01-10,"CLEBURNE",0,14848,0
"1237",2016-01-10,"COFFEE",0,51202,0
"1239",2016-01-10,"COLBERT",0,54497,0
"1241",2016-01-10,"CONECUH",0,12500,0
"1243",2016-01-10,"COOSA",0,10819,0
"1245",2016-01-10,"COVINGTON",0,37382,0
"1247",2016-01-10,"CRENSHAW",0,13916,0
"1249",2016-01-10,"CULLMAN",0,82450,0
"1251",2016-01-10,"DALE",0,49362,0
"1253",2016-01-10,"DALLAS",0,40080,0
"1255",2016-01-10,"DE KALB",0,71104,0
"1257",2016-01-10,"ELMORE",0,81204,0
"1259",2016-01-10,"ESCAMBIA",0,37475,0
"1261",2016-01-10,"ETOWAH",0,102855,0
"1263",2016-01-10,"FAYETTE",0,16563,0
"1265",2016-01-10,"FRANKLIN",0,31611,0
"1267",2016-01-10,"GENEVA",0,26494,0
"1269",2016-01-10,"GREENE",0,8482,0
"1271",2016-01-10,"HALE",0,14828,0
"1273",2016-01-10,"HENRY",0,17072,0
"1275",2016-01-10,"HOUSTON",0,104218,0
"1277",2016-01-10,"JACKSON",0,51988,0
"1279",2016-01-10,"JEFFERSON",1,660343,1.51436450450751e-06
"1281",2016-01-10,"LAMAR",0,13928,0
"1283",2016-01-10,"LAUDERDALE",0,92425,0
"1285",2016-01-10,"LAWRENCE",0,33227,0
"1287",2016-01-10,"LEE",0,159168,0
"1289",2016-01-10,"LIMESTONE",0,92847,0
"1291",2016-01-10,"LOWNDES",0,10248,0
"1293",2016-01-10,"MACON",0,19060,0
"1295",2016-01-10,"MADISON",0,356729,0
"1297",2016-01-10,"MARENGO",0,19525,0
"1299",2016-01-10,"MARION",0,29960,0
"1301",2016-01-10,"MARSHALL",0,95113,0
"1303",2016-01-10,"MOBILE",0,414945,0
